id_reseña,texto_reseña,etiqueta_comida_pos,etiqueta_servicio_pos,etiqueta_ambiente_pos,etiqueta_precio_pos,etiqueta_comida_neg,etiqueta_servicio_neg,etiqueta_ambiente_neg,etiqueta_precio_neg
gr_00167,"Lo recomendaría, pero con reservas. Todo estaba en su punto. El pollo estaba crudo. Tengo sentimientos encontrados sobre este lugar.",1,0,0,0,1,0,0,0
gr_00168,"Lo recomendaría, pero con reservas. Las vistas desde el restaurante son espectaculares. Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.",0,0,1,1,0,0,0,0
gr_00169,Era nuestra primera vez en este sitio. Salimos muy contentos con la cuenta. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_00170,Sitio ideal para una cena romántica. El personal conocía bien la carta y nos aconsejó genial. La comida estaba deliciosa. Fue una velada agradable.,1,1,1,0,0,0,0,0
gr_00171,"Tengo sentimientos encontrados sobre este lugar. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_00172,"Era nuestra primera vez en este sitio. Los camareros fueron muy atentos y amables. Salimos muy contentos con la cuenta. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,1,0,0,0,0
gr_00173,"Lo recomendaría, pero con reservas. El servicio fue excepcional. Música de fondo perfecta. Las mesas estaban demasiado juntas, sin privacidad. En general, fue una velada con altibajos.",0,1,1,0,0,0,1,0
gr_00174,"Música de fondo perfecta. La relación calidad-precio es inmejorable. Las mesas estaban demasiado juntas, sin privacidad. Tengo sentimientos encontrados sobre este lugar.",0,0,1,1,0,0,1,0
gr_00175,Tienen un menú del día con un precio fantástico. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_00176,Tengo sentimientos encontrados sobre este lugar.. Fuimos a cenar el sábado por la noche.,0,0,0,0,0,0,0,0
gr_00177,Reservamos mesa para cuatro. Sitio ideal para una cena romántica. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00178,"Tengo sentimientos encontrados sobre este lugar. El pollo estaba crudo. Precios desorbitados para la calidad que ofrecen. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_00179,Era nuestra primera vez en este sitio. El local estaba sucio y descuidado. Nos cobraron cosas que no pedimos. Una experiencia decepcionante.,0,0,0,0,0,0,1,1
gr_00180,"Nos cobraron cosas que no pedimos. Había un ruido insoportable, no se podía hablar. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_00181,Tengo sentimientos encontrados sobre este lugar.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_00182,La paella estaba pasada. Decoración anticuada y fea. Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,1,1,1,0
gr_00183,"Fuimos a cenar el sábado por la noche. La relación calidad-precio es inmejorable. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_00184,"Lo recomendaría, pero con reservas. Salimos muy contentos con la cuenta. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_00185,Decoración anticuada y fea. Nos cobraron cosas que no pedimos. Una experiencia decepcionante.,0,0,0,0,0,0,1,1
gr_00186,Sitio ideal para una cena romántica. Salimos muy contentos con la cuenta. Fue una velada agradable.,0,0,1,1,0,0,0,0
gr_00187,"Lo recomendaría, pero con reservas. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.",0,0,1,0,0,0,0,0
gr_00188,"Sitio ideal para una cena romántica. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_00189,"Reservamos mesa para cuatro. El mejor plato que he probado en mucho tiempo. Las mesas estaban demasiado juntas, sin privacidad. Precios desorbitados para la calidad que ofrecen. En general, fue una velada con altibajos.",1,0,0,0,0,0,1,1
gr_00190,"Fuimos a cenar el sábado por la noche. La comida estaba deliciosa. Sitio ideal para una cena romántica. El camarero fue muy borde y desagradable. En general, fue una velada con altibajos.",1,0,1,0,0,1,0,0
gr_00191,"Reservamos mesa para cuatro. Tuvimos que pedir la cuenta tres veces. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_00192,Precios desorbitados para la calidad que ofrecen. Se equivocaron varias veces con la comanda. La paella estaba pasada. Una experiencia decepcionante.,0,0,0,0,1,1,0,1
gr_00193,"La comida estaba fría y sin sabor. Nos cobraron cosas que no pedimos. Servicio lento y desorganizado. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_00194,Reservamos mesa para cuatro. Todo estaba en su punto. Decoración anticuada y fea. Tuvimos que pedir la cuenta tres veces. Tengo sentimientos encontrados sobre este lugar.,1,0,0,0,0,1,1,0
gr_00195,"Reservamos mesa para cuatro. La relación calidad-precio es inmejorable. Música de fondo perfecta. La música estaba altísima. En general, fue una velada con altibajos.",0,0,1,1,0,0,1,0
gr_00196,"Fuimos a cenar el sábado por la noche. Nos pareció muy barato para lo bien que comimos. Las vistas desde el restaurante son espectaculares. Una calidad pésima, no lo recomiendo. En general, fue una velada con altibajos.",0,0,1,1,1,0,0,0
gr_00197,Fuimos a cenar el sábado por la noche. Sitio ideal para una cena romántica. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00198,"Los platos no tenían nada que ver con la descripción. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,0
gr_00199,"Lo recomendaría, pero con reservas. El local estaba sucio y descuidado. El camarero fue muy borde y desagradable. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_00200,"Fuimos a cenar el sábado por la noche. Nos pareció muy barato para lo bien que comimos. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_00201,"Reservamos mesa para cuatro. Demasiado aceite en todo. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_00202,"Lo recomendaría, pero con reservas. La relación calidad-precio es inmejorable. La presentación de los platos era impecable. Las vistas desde el restaurante son espectaculares. Fue una velada agradable.",1,0,1,1,0,0,0,0
gr_00203,La relación calidad-precio es inmejorable. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_00204,"Fuimos a cenar el sábado por la noche. Todo estaba en su punto. Fue carísimo, un auténtico robo. Tengo sentimientos encontrados sobre este lugar.",1,0,0,0,0,0,0,1
gr_00205,"Lo recomendaría, pero con reservas. Nos atendieron muy rápido. Las vistas desde el restaurante son espectaculares. Fue una velada agradable.",0,1,1,0,0,0,0,0
gr_00206,"Lo recomendaría, pero con reservas. Tardaron una eternidad en atendernos. El local estaba sucio y descuidado. Una experiencia decepcionante.",0,0,0,0,0,1,1,0
gr_00207,"Tengo sentimientos encontrados sobre este lugar. Una calidad pésima, no lo recomiendo. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_00208,"Se equivocaron varias veces con la comanda. No vale lo que cuesta, ni de lejos. Había un ruido insoportable, no se podía hablar. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,1
gr_00209,"Fuimos a cenar el sábado por la noche. Demasiado aceite en todo. Fue carísimo, un auténtico robo. Las mesas estaban demasiado juntas, sin privacidad. Tuvimos que pedir la cuenta tres veces. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_00210,"Reservamos mesa para cuatro. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_00211,"Decoración anticuada y fea. El pollo estaba crudo. Servicio lento y desorganizado. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,0
gr_00212,Nos cobraron cosas que no pedimos. Demasiado aceite en todo. Una experiencia decepcionante.,0,0,0,0,1,0,0,1
gr_00213,Era nuestra primera vez en este sitio. Los camareros fueron muy atentos y amables. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_00214,"Lo recomendaría, pero con reservas. Precios justos. El camarero fue muy borde y desagradable. Precios desorbitados para la calidad que ofrecen. En general, fue una velada con altibajos.",0,0,0,1,0,1,0,1
gr_00215,"Tengo sentimientos encontrados sobre este lugar. Los sabores eran increíbles. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_00216,"Lo recomendaría, pero con reservas. Un ambiente muy acogedor y tranquilo. El servicio fue excepcional. Todo estaba en su punto. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_00217,Era nuestra primera vez en este sitio. Las vistas desde el restaurante son espectaculares. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00218,"Era nuestra primera vez en este sitio. Salimos muy contentos con la cuenta. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_00219,Nos atendieron muy rápido. Los sabores eran increíbles. Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.,1,1,0,1,0,0,0,0
gr_00220,Las vistas desde el restaurante son espectaculares. Un trato profesional y cercano. Fue una velada agradable.,0,1,1,0,0,0,0,0
gr_00221,"Lo recomendaría, pero con reservas. La relación calidad-precio es inmejorable. Todo estaba en su punto. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_00222,Nos atendieron muy rápido. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_00223,"Una estafa, hay sitios mucho mejores y más baratos. Decoración anticuada y fea. Servicio lento y desorganizado. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_00224,"Tienen un menú del día con un precio fantástico. Los sabores eran increíbles. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_00225,"Fuimos a cenar el sábado por la noche. Todo estaba en su punto. Los camareros fueron muy atentos y amables. Precios desorbitados para la calidad que ofrecen. Tardaron una eternidad en atendernos. En general, fue una velada con altibajos.",1,1,0,0,0,1,0,1
gr_00226,"Lo recomendaría, pero con reservas. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_00227,"El pollo estaba crudo. Decoración anticuada y fea. Nos cobraron cosas que no pedimos. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,1
gr_00228,"Lo recomendaría, pero con reservas. Sitio ideal para una cena romántica. El pollo estaba crudo. En general, fue una velada con altibajos.",0,0,1,0,1,0,0,0
gr_00229,Reservamos mesa para cuatro. Salimos muy contentos con la cuenta. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_00230,"Una calidad pésima, no lo recomiendo. Una estafa, hay sitios mucho mejores y más baratos. Tuvimos que pedir la cuenta tres veces. Decoración anticuada y fea. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_00231,"Lo recomendaría, pero con reservas. Servicio lento y desorganizado. No vale lo que cuesta, ni de lejos. Una experiencia decepcionante.",0,0,0,0,0,1,0,1
gr_00232,La paella estaba pasada. El camarero fue muy borde y desagradable. Nos cobraron cosas que no pedimos. Una experiencia decepcionante.,0,0,0,0,1,1,0,1
gr_00233,El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_00234,"Tengo sentimientos encontrados sobre este lugar. La relación calidad-precio es inmejorable. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_00235,"Reservamos mesa para cuatro. Tienen un menú del día con un precio fantástico. Una estafa, hay sitios mucho mejores y más baratos. El pollo estaba crudo. En general, fue una velada con altibajos.",0,0,0,1,1,0,0,1
gr_00236,"Lo recomendaría, pero con reservas. Nos atendieron muy rápido. Fue una velada agradable.",0,1,0,0,0,0,0,0
gr_00237,"Nos pareció muy barato para lo bien que comimos. Música de fondo perfecta. La comida estaba deliciosa. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_00238,"Era nuestra primera vez en este sitio. Un trato profesional y cercano. Precios justos. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,1,0,0,0,0
gr_00239,Reservamos mesa para cuatro.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_00240,"Tengo sentimientos encontrados sobre este lugar. Tienen un menú del día con un precio fantástico. El personal conocía bien la carta y nos aconsejó genial. Los sabores eran increíbles. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_00241,Un ambiente muy acogedor y tranquilo. La paella estaba pasada. Se equivocaron varias veces con la comanda. Tengo sentimientos encontrados sobre este lugar.,0,0,1,0,1,1,0,0
gr_00242,"Era nuestra primera vez en este sitio. Demasiado aceite en todo. Tuvimos que pedir la cuenta tres veces. Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,1,1,1,0
gr_00243,"Lo recomendaría, pero con reservas. Una calidad pésima, no lo recomiendo. Una experiencia decepcionante.",0,0,0,0,1,0,0,0
gr_00244,Nos atendieron muy rápido. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_00245,"Servicio lento y desorganizado. Fue carísimo, un auténtico robo. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,1
gr_00246,"Lo recomendaría, pero con reservas. Los camareros fueron muy atentos y amables. Tienen un menú del día con un precio fantástico. Las vistas desde el restaurante son espectaculares. El mejor plato que he probado en mucho tiempo. Fue una velada agradable.",1,1,1,1,0,0,0,0
gr_00247,"Todo estaba en su punto. Los camareros fueron muy atentos y amables. Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_00248,"Lo recomendaría, pero con reservas. Servicio lento y desorganizado. Fue carísimo, un auténtico robo. La paella estaba pasada. Decoración anticuada y fea. Una experiencia decepcionante.",0,0,0,0,1,1,1,1
gr_00249,"Demasiado aceite en todo. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_00250,Tengo sentimientos encontrados sobre este lugar. Sitio ideal para una cena romántica. Precios justos. Fue una velada agradable.,0,0,1,1,0,0,0,0
gr_00251,"Los camareros fueron muy atentos y amables. Música de fondo perfecta. La relación calidad-precio es inmejorable. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,1,0,0,0,0
gr_00252,Tienen un menú del día con un precio fantástico. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_00253,"Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_00254,Tengo sentimientos encontrados sobre este lugar. Los sabores eran increíbles. Los camareros fueron muy atentos y amables. Salimos muy contentos con la cuenta. Fue una velada agradable.,1,1,0,1,0,0,0,0
gr_00255,"Nos pareció muy barato para lo bien que comimos. El mejor plato que he probado en mucho tiempo. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_00256,"Tienen un menú del día con un precio fantástico. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_00257,"Fuimos a cenar el sábado por la noche. Fue carísimo, un auténtico robo. El local estaba sucio y descuidado. Una calidad pésima, no lo recomiendo. Una experiencia decepcionante.",0,0,0,0,1,0,1,1
gr_00258,Tengo sentimientos encontrados sobre este lugar. Todo estaba en su punto. Tuvimos que pedir la cuenta tres veces. La paella estaba pasada. Tengo sentimientos encontrados sobre este lugar.,1,0,0,0,1,1,0,0
gr_00259,Era nuestra primera vez en este sitio. El personal conocía bien la carta y nos aconsejó genial. La relación calidad-precio es inmejorable. El local estaba sucio y descuidado. Servicio lento y desorganizado. Tengo sentimientos encontrados sobre este lugar.,0,1,0,1,0,1,1,0
gr_00260,Nos cobraron cosas que no pedimos. Servicio lento y desorganizado. Los platos no tenían nada que ver con la descripción. Una experiencia decepcionante.,0,0,0,0,1,1,0,1
gr_00261,"Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,0,0,1,0
gr_00262,La comida estaba deliciosa. Sitio ideal para una cena romántica. Un trato profesional y cercano. Fue una velada agradable.,1,1,1,0,0,0,0,0
gr_00263,Tengo sentimientos encontrados sobre este lugar. Sitio ideal para una cena romántica. Fue una velada agradable.,0,0,1,0,0,0,0,0
