ticket_id,tokens,ner_tags
tkt_00096,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00097,"['No', 'puedo', 'instalar', 'el', 'Firewall', 'XG-2100', 'en', 'mi', 'Windows', '11', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_00098,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'Ubuntu', '22.04', 'LTS', 'y', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00099,"['He', 'probado', 'a', 'reiniciar', 'el', 'ordenador', 'varias', 'veces', 'y', 'no', 'funciona.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_00100,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00101,"['Ayuda,', 'el', 'Red', 'Hat', 'Enterprise', '9', 'reporta', 'un', 'E_PERM_DENIED', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_00102,"['Estoy', 'recibiendo', 'el', 'código', '404_NOT_FOUND', 'constantemente', 'en', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00103,"['Mi', 'equipo', 'es', 'un', 'Windows', 'Server', '2022', 'y', 'el', 'software', 'Monitor', 'UltraView', '27', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00104,"['Ayuda,', 'el', 'macOS', 'Sonoma', 'reporta', 'un', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_00105,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'App', 'de', 'Contabilidad', 'Plus', 'dando', 'E_PERM_DENIED', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00106,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_PERM_DENIED', '.', 'Uso', 'Android', '14', 'y', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00107,"['Mi', 'Monitor', 'UltraView', '27', 'no', 'funciona', 'en', 'Windows', '11', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_00108,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'Base', 'de', 'Datos', 'SQL-Flex', 'dando', '0x00A45F', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00109,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00110,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00111,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_00112,"['Tengo', 'un', 'problema', 'con', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00113,"['Error', 'FATAL_SYS_ERROR', 'al', 'conectar', 'con', 'el', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00114,"['No', 'puedo', 'instalar', 'el', 'Router', 'Pro-Link', 'XG', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_00115,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'RUNTIME_ERROR', '505', '.', 'Uso', 'Ubuntu', '22.04', 'LTS', 'y', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_00116,"['Mi', 'Base', 'de', 'Datos', 'SQL-Flex', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_00117,"['No', 'puedo', 'instalar', 'el', 'Monitor', 'UltraView', '27', 'en', 'mi', 'Red', 'Hat', 'Enterprise', '9', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O']"
tkt_00118,"['Ayuda,', 'el', 'iOS', '17', 'reporta', 'un', '404_NOT_FOUND', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_00119,"['El', 'sistema', 'Ubuntu', '22.04', 'LTS', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00120,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'Firewall', 'XG-2100', 'dando', '0x00A45F', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00121,"['Tengo', 'un', 'problema', 'con', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00122,"['Mi', 'equipo', 'es', 'un', 'Android', '14', 'y', 'el', 'software', 'Servidor', 'PowerEdge', 'R7', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00123,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'Base', 'de', 'Datos', 'SQL-Flex', 'dando', 'E_CONN_REFUSED', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00124,"['Mi', 'equipo', 'es', 'un', 'Windows', 'Server', '2022', 'y', 'el', 'software', 'Impresora', 'Laserjet', '400', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00125,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'Ubuntu', '22.04', 'LTS', 'y', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00126,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'Ubuntu', '22.04', 'LTS', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_00127,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0x00A45F', '.', 'Uso', 'Windows', '11', 'y', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00128,"['El', 'sistema', 'Windows', 'Server', '2022', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Firewall', 'XG-2100', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_00129,"['El', 'sistema', 'Ubuntu', '22.04', 'LTS', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00130,"['Mi', 'Monitor', 'UltraView', '27', 'no', 'funciona', 'en', 'iOS', '17', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_00131,"['Error', '404_NOT_FOUND', 'al', 'conectar', 'con', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00132,"['La', 'actualización', 'de', 'Red', 'Hat', 'Enterprise', '9', 'rompió', 'la', 'compatibilidad', 'con', 'Base', 'de', 'Datos', 'SQL-Flex', 'dando', '0xDEADBEEF', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00133,"['Mi', 'equipo', 'es', 'un', 'Windows', '11', 'y', 'el', 'software', 'Router', 'Pro-Link', 'XG', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00134,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'RUNTIME_ERROR', '505', '.', 'Uso', 'Red', 'Hat', 'Enterprise', '9', 'y', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00135,"['Ayuda,', 'el', 'Windows', '11', 'reporta', 'un', '0xDEADBEEF', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_00136,"['Estoy', 'recibiendo', 'el', 'código', 'FATAL_SYS_ERROR', 'constantemente', 'en', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00137,"['Tengo', 'un', 'problema', 'con', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00138,"['Estoy', 'recibiendo', 'el', 'código', '0x00A45F', 'constantemente', 'en', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00139,"['Mi', 'equipo', 'es', 'un', 'macOS', 'Sonoma', 'y', 'el', 'software', 'Monitor', 'UltraView', '27', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00140,"['Gracias', 'de', 'antemano', 'por', 'su', 'colaboración.']","['O', 'O', 'O', 'O', 'O', 'O']"
tkt_00141,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'Windows', 'Server', '2022', 'y', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_00142,"['Error', 'RUNTIME_ERROR', '505', 'al', 'conectar', 'con', 'el', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00143,"['Mi', 'Router', 'Pro-Link', 'XG', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_00144,"['He', 'probado', 'a', 'reiniciar', 'el', 'ordenador', 'varias', 'veces', 'y', 'no', 'funciona.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_00145,"['Tengo', 'un', 'problema', 'con', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00146,"['Error', 'E_PERM_DENIED', 'al', 'conectar', 'con', 'el', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00147,"['Ayuda,', 'el', 'Red', 'Hat', 'Enterprise', '9', 'reporta', 'un', '404_NOT_FOUND', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_00148,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'FATAL_SYS_ERROR', '.', 'Uso', 'Red', 'Hat', 'Enterprise', '9', 'y', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00149,"['He', 'probado', 'a', 'reiniciar', 'el', 'ordenador', 'varias', 'veces', 'y', 'no', 'funciona.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_00150,"['Tengo', 'un', 'problema', 'con', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00151,"['¿Pueden', 'ayudarme,', 'por', 'favor?', 'Es', 'muy', 'urgente.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_00152,"['No', 'puedo', 'instalar', 'el', 'Router', 'Pro-Link', 'XG', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_00153,"['El', 'sistema', 'Ubuntu', '22.04', 'LTS', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00154,"['Mi', 'App', 'de', 'Contabilidad', 'Plus', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_00155,"['Error', 'RUNTIME_ERROR', '505', 'al', 'conectar', 'con', 'el', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00156,"['El', 'sistema', 'macOS', 'Sonoma', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00157,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00158,"['La', 'actualización', 'de', 'iOS', '17', 'rompió', 'la', 'compatibilidad', 'con', 'Router', 'Pro-Link', 'XG', 'dando', '404_NOT_FOUND', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00159,"['Tengo', 'un', 'problema', 'con', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_00160,"['El', 'sistema', 'iOS', '17', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00161,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'iOS', '17', 'y', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00162,"['La', 'actualización', 'de', 'Red', 'Hat', 'Enterprise', '9', 'rompió', 'la', 'compatibilidad', 'con', 'Agente', 'de', 'Backup', 'v3.1', 'dando', '0xDEADBEEF', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00163,"['El', 'sistema', 'Ubuntu', '22.04', 'LTS', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00164,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'Windows', 'Server', '2022', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_00165,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'Servidor', 'PowerEdge', 'R7', 'dando', 'E_CONN_REFUSED', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00166,"['Estoy', 'recibiendo', 'el', 'código', '0x00A45F', 'constantemente', 'en', 'el', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00167,"['Error', 'E_PERM_DENIED', 'al', 'conectar', 'con', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00168,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00169,"['Ayuda,', 'el', 'Red', 'Hat', 'Enterprise', '9', 'reporta', 'un', 'E_PERM_DENIED', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_00170,"['Mi', 'App', 'de', 'Contabilidad', 'Plus', 'no', 'funciona', 'en', 'macOS', 'Sonoma', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_00171,"['No', 'puedo', 'instalar', 'el', 'Agente', 'de', 'Backup', 'v3.1', 'en', 'mi', 'Windows', 'Server', '2022', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_00172,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0x00A45F', '.', 'Uso', 'Ubuntu', '22.04', 'LTS', 'y', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00173,"['No', 'puedo', 'instalar', 'el', 'Firewall', 'XG-2100', 'en', 'mi', 'Ubuntu', '22.04', 'LTS', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_00174,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0x00A45F', '.', 'Uso', 'iOS', '17', 'y', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00175,"['Mi', 'Impresora', 'Laserjet', '400', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_00176,"['Estoy', 'recibiendo', 'el', 'código', '404_NOT_FOUND', 'constantemente', 'en', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00177,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0xDEADBEEF', '.', 'Uso', 'Windows', '11', 'y', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00178,"['La', 'actualización', 'de', 'iOS', '17', 'rompió', 'la', 'compatibilidad', 'con', 'Servidor', 'PowerEdge', 'R7', 'dando', '0xDEADBEEF', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_00179,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '404_NOT_FOUND', '.', 'Uso', 'Windows', 'Server', '2022', 'y', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00180,"['Tengo', 'un', 'problema', 'con', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_00181,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0x00A45F', '.', 'Uso', 'Android', '14', 'y', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_00182,"['Ayuda,', 'el', 'macOS', 'Sonoma', 'reporta', 'un', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_00183,"['Mi', 'Monitor', 'UltraView', '27', 'no', 'funciona', 'en', 'macOS', 'Sonoma', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_00184,"['El', 'sistema', 'iOS', '17', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Firewall', 'XG-2100', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_00185,"['Ayuda,', 'el', 'Ubuntu', '22.04', 'LTS', 'reporta', 'un', 'E_PERM_DENIED', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_00186,"['Ayuda,', 'el', 'Ubuntu', '22.04', 'LTS', 'reporta', 'un', '404_NOT_FOUND', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_00187,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_PERM_DENIED', '.', 'Uso', 'Android', '14', 'y', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
